file,transcript_standard,transcript_disfluent,audio_id,reference_fluent,reference_disfluent,wer_standard_vs_fluent,s_standard_vs_fluent,d_standard_vs_fluent,i_standard_vs_fluent,s_rate_standard_vs_fluent,d_rate_standard_vs_fluent,i_rate_standard_vs_fluent,ref_words_standard_vs_fluent,wer_disfluent_vs_fluent,s_disfluent_vs_fluent,d_disfluent_vs_fluent,i_disfluent_vs_fluent,s_rate_disfluent_vs_fluent,d_rate_disfluent_vs_fluent,i_rate_disfluent_vs_fluent,ref_words_disfluent_vs_fluent,wer_standard_vs_disfluent,s_standard_vs_disfluent,d_standard_vs_disfluent,i_standard_vs_disfluent,s_rate_standard_vs_disfluent,d_rate_standard_vs_disfluent,i_rate_standard_vs_disfluent,ref_words_standard_vs_disfluent,wer_disfluent_vs_disfluent,s_disfluent_vs_disfluent,d_disfluent_vs_disfluent,i_disfluent_vs_disfluent,s_rate_disfluent_vs_disfluent,d_rate_disfluent_vs_disfluent,i_rate_disfluent_vs_disfluent,ref_words_disfluent_vs_disfluent
sw02005_A_55.wav,whether it was actually taking part in a lot of the decision making,"whether it was just giving money or whether it was actually taking part in a lot of the decision making, like finding a proper nursing home.",sw2005_a_55,"whether it was just giving money or whether it was actually taking part in a lot, of the decision making like finding a proper nursing home.","_You_ _know_ _, _ whether it was just _, _ _you_ _know_ _, _ giving money or whether it was actually taking part in a lot, of the decision making _, _ _you_ _know_ _, _ like finding a proper nursing home.",0.5,0,13,0,0.0,0.5,0.0,26,0.0,0,0,0,0.0,0.0,0.0,26,0.59375,0,19,0,0.0,0.59375,0.0,32,0.1875,0,6,0,0.0,0.1875,0.0,32
sw02005_A_65.wav,"So, I truly wish that if something like that were to happen that my children would do something like that for me.","So, I mean, I truly wish that if something like that were to happen, that my children would do something like that for me.",sw2005_a_65,"so, it, I truly wish that if something like that were to happen that my children would do something like, that for me.","_So_ _, _ so, _I_ _mean_ _, _ it, _I_ _mean_ _, _ _I_ _, _ _I_ _, _ _I_ _, _ _I_ _har-_ _, _ _I_ _, _ I truly wish that if something like that were to happen that my children would do something like, that for me.",0.043478260869565216,0,1,0,0.0,0.043478260869565216,0.0,23,0.08695652173913043,1,0,1,0.043478260869565216,0.0,0.043478260869565216,23,0.35294117647058826,0,12,0,0.0,0.35294117647058826,0.0,34,0.29411764705882354,0,10,0,0.0,0.29411764705882354,0.0,34
sw02005_A_81.wav,"With my grandmother, I think it was such that she did not have the problem. She was very well aware, and her daughter came and visited her","With my grandmother, I think it was such that she did not have the problem. She was very well aware and her daughter came and visited her.",sw2005_a_81,"with my grandmother it was such, that she did not have the problem with, she was very well aware and her daughter came and visited her","_Yeah_ _. _ _Yeah_ _. _ _Well_, _with_ _my_ _, _ with my grandmother _I_ _think_ _it_ _was_ _, _ it was such _that_ _, _ _uh_, that she did not have the problem with, she was very well aware and her daughter came and visited her",0.11538461538461539,0,1,2,0.0,0.038461538461538464,0.07692307692307693,26,0.11538461538461539,0,1,2,0.0,0.038461538461538464,0.07692307692307693,26,0.2702702702702703,0,10,0,0.0,0.2702702702702703,0.0,37,0.2702702702702703,0,10,0,0.0,0.2702702702702703,0.0,37
sw02005_A_93.wav,"But she was truly aware. I mean, I don't know how I would deal if one of my parents came with Alzheimer's or something like that, which is far more devastating.","But she was truly aware. I mean, I don't know how I would deal if one of my parents came with Alzheimer's or something like that, which is far more devastating.",sw2005_a_93,"And, but she was truly aware. I don't know how I would deal if one of my parents came with Alzheimer's. or something like, that which is far more devastating.","And, _um_, _I_ _mean_ _, _ but _she_ _was_ _truly_ _, _ she was truly aware. _I_ _mean_ _, _ _I_ _, _ _I_ _, _ _I_ _di-_ _, _ I don't know _how_ _I_ _would_ _, _ how I would deal if one of my parents came _with_ _, _ with Alzheimer's. or something like, that _which_ _is_ _, _ which is far more devastating.",0.1,0,1,2,0.0,0.03333333333333333,0.06666666666666667,30,0.1,0,1,2,0.0,0.03333333333333333,0.06666666666666667,30,0.3541666666666667,0,17,0,0.0,0.3541666666666667,0.0,48,0.3541666666666667,0,17,0,0.0,0.3541666666666667,0.0,48
sw02005_A_99.wav,I think one thing that they were really concerned with probably was the fact it wasn't necessarily the quantity of care but the quality.,"And I think that one thing that they were really concerned with probably was the fact it wasn't necessarily, you know, like the quantity of care, but the quality of",sw2005_a_99,"And, I think that one thing that they were concerned probably was the fact it wasn't necessarily the quantity of care but the quality of, care.","And, _um_, _I_ _, _ _I_ _, _ I think that _what_ one thing that they were concerned probably was the fact it wasn't necessarily _, _ _you_ _know_ _, _ _like_ the quantity of care but the quality of, care.",0.23076923076923078,0,4,2,0.0,0.15384615384615385,0.07692307692307693,26,0.23076923076923078,0,1,5,0.0,0.038461538461538464,0.19230769230769232,26,0.3939393939393939,0,11,2,0.0,0.3333333333333333,0.06060606060606061,33,0.21212121212121213,0,5,2,0.0,0.15151515151515152,0.06060606060606061,33
sw02005_B_14.wav,"Is there something else we could have done, you know, in checking out all the places that might be available?","Is there something else we could have done, you know, in checking out all the places that might be available? Of course, you know, there's not one on every corner, especially in smaller areas.",sw2005_b_14,"is there something else we could have done in checking out all the places that, might be available. Of course there's not one on every corner, especially smaller areas, smaller towns.","_You_ _know_ _, _ is there something else we could have done _, _ _you_ _know_ _, _ in checking out all the places that, _uh_, might be available. Of course _, _ _you_ _know_ _, _ there's not one on every corner, especially _, _ _you_ _know_ _, _ smaller areas, smaller towns.",0.4838709677419355,0,13,2,0.0,0.41935483870967744,0.06451612903225806,31,0.22580645161290322,0,2,5,0.0,0.06451612903225806,0.16129032258064516,31,0.5,0,20,0,0.0,0.5,0.0,40,0.175,1,6,0,0.025,0.15,0.0,40
sw02005_B_2.wav,"Well, of course, it's one of the last few things in the world you'd ever want to do unless it's just really for their own good.","Well, of course, you know, it's one of the last few things in the world you'd ever want to do, unless it's just, you know, really, you know, for their own good.",sw2005_b_2,"of course, it's one of the last few things in the world you'd ever want to do Unless it's just really, for their own good.","_Well_, of course, _it_ _'s_ _, _ _you_ _know_ _, _ it's one of the last few things in the world you'd ever want to do _, _ _you_ _know_ _. _ Unless it's just _, _ _you_ _know_ _, _ really _, _ _you_ _know_ _, _ _and_, _uh_, _for_ _their_ _, _ _uh_ _, _ _you_ _know_ _, _ for their own good.",0.04,0,0,1,0.0,0.0,0.04,25,0.28,0,0,7,0.0,0.0,0.28,25,0.3953488372093023,0,17,0,0.0,0.3953488372093023,0.0,43,0.2558139534883721,0,11,0,0.0,0.2558139534883721,0.0,43
sw02005_B_4.wav,"I'd be very, very careful in checking them out. I had to place my mother in a nursing home. She had a rather massive stroke about eight months ago I guess.","I'd be very, very careful in checking them out. I had to place my mother in a nursing home. She had a rather massive stroke about eight months ago, I guess.",sw2005_b_4,"I'd be very very careful checking them out, our, had t-, place my mother in a nursing home. She had a rather massive stroke, about, eight months ago.","I'd be very very careful _and_ _, _ _uh_ _, _ _you_ _know_ _, _ checking them out. _Uh_, our, had t-, place my mother in a nursing home. She had a rather massive stroke _about_ _, _ _uh_, about _uh_, eight months ago _I_ _guess_.",0.17857142857142858,2,0,3,0.07142857142857142,0.0,0.10714285714285714,28,0.17857142857142858,2,0,3,0.07142857142857142,0.0,0.10714285714285714,28,0.2631578947368421,3,7,0,0.07894736842105263,0.18421052631578946,0.0,38,0.2631578947368421,3,7,0,0.07894736842105263,0.18421052631578946,0.0,38
sw02005_B_8.wav,So I was very comfortable in doing it when it got to the point that we had to do it. But I had an occasion for my mother-in-law who had fell and could not take care of herself anymore and was confined to a nursing home for a while. That was really not a very good experience. It had to be done in a hurry. We didn't have six months to check all these places out and it was really not a very good deal.,"So I was very comfortable in doing it when it got to the point that we had to do it. But I had an occasion for my mother-in-law who had fell and needed to be, you know, could not take care of herself anymore and was confined to a nursing home for a while. That was really not a very good experience. It had to be done in a hurry. I mean, we didn't have, you know, like six months to check all these places out. And it was really not a very good deal.",sw2005_b_8,"So, I was very comfortable in doing it when it got to the point that we had to do it. But there's, I had an occasion for my mother-in-law who had fell and could not take care of herself anymore, was confined to a nursing home for a while that was really not a very good experience, it had to be done in a hurry. we didn't have six months to check all of these places out. And it was really not very good, deal.","So, I was very comfortable _, _ _you_ _know_ _, _ in doing it when it got to the point that we had to do it. But there's, _well_, I had an occasion for my mother-in-law who had fell and _needed_ _to_ _be_ _, _ _you_ _know_ _, _ could not take care of herself anymore, was confined to a nursing home for a while that was really not a very good experience. _Uh_, it had to be done in a hurry. _I_ _mean_ _, _ we didn't have _, _ _you_ _know_ _, _ _like_ six months to check all of these places out. And it was really _not_ _, _ not very good, _uh_, deal.",0.047058823529411764,0,2,2,0.0,0.023529411764705882,0.023529411764705882,85,0.16470588235294117,0,2,12,0.0,0.023529411764705882,0.1411764705882353,85,0.18811881188118812,1,17,1,0.009900990099009901,0.16831683168316833,0.009900990099009901,101,0.0891089108910891,1,7,1,0.009900990099009901,0.06930693069306931,0.009900990099009901,101
sw02008_A_19.wav,"I've recently tried to update my wardrobe, trying to put suits together that I can interchange the jackets and the blouses.","I've recently tried to update my wardrobe, trying to put suits together that I can interchange the jackets and the blouses.",sw2008_a_19,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, _um_, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",0.19230769230769232,0,5,0,0.0,0.19230769230769232,0.0,26,0.19230769230769232,0,5,0,0.0,0.19230769230769232,0.0,26,0.2222222222222222,0,6,0,0.0,0.2222222222222222,0.0,27,0.2222222222222222,0,6,0,0.0,0.2222222222222222,0.0,27
sw02008_A_75.wav,"This is pretty unseasonal, but it feels good. Everybody doesn't have cabin fever today.","This is pretty unseasonal, but at least, you know, it feels good. Everybody doesn't have cabin fever today.",sw2008_a_75,"This is pretty unseasonal, but, at least, we, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty _un-_ _, _ unseasonal, but, _uh_, at least, we, _you_ _know_ _, _ _it_ _, _ _it_ _, _ it feels good, it gets, _uh_, everybody doesn't have cabin fever today. It's nice to get, out and about.",0.46153846153846156,0,12,0,0.0,0.46153846153846156,0.0,26,0.4230769230769231,1,9,1,0.038461538461538464,0.34615384615384615,0.038461538461538464,26,0.5757575757575758,0,19,0,0.0,0.5757575757575758,0.0,33,0.45454545454545453,0,15,0,0.0,0.45454545454545453,0.0,33
sw02008_B_18.wav,"So I predominantly wear flat shoes, you know, in the winter I wear sweaters, in the summer I like one-piece dresses, short sleeves.","So I predominantly wear flat shoes, you know, in the winter I wear sweaters, in the summer, you know, I like one-piece dresses, short sleeves, things like...",sw2008_b_18,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. _Um_ _, _ _you_ _know_ _, _ in the winter I wear sweaters, in summer _I_ _, _ _you_ _know_ _, _ I like one piece dresses, short sleeves, things like that.",0.3333333333333333,1,4,3,0.041666666666666664,0.16666666666666666,0.125,24,0.3333333333333333,1,2,5,0.041666666666666664,0.08333333333333333,0.20833333333333334,24,0.3333333333333333,1,8,1,0.03333333333333333,0.26666666666666666,0.03333333333333333,30,0.2,1,4,1,0.03333333333333333,0.13333333333333333,0.03333333333333333,30
sw02008_B_2.wav,"Let's see, what did I wear to work today? Actually, I wore corduroy shorts with a white blouse and flat shoes.","Um, let's see, what did I wear to work today? Um, actually, I wore corduroy shorts with a white blouse and flat shoes.",sw2008_b_2,"let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.",0.0,0,0,0,0.0,0.0,0.0,21,0.09523809523809523,0,0,2,0.0,0.0,0.09523809523809523,21,0.125,0,3,0,0.0,0.125,0.0,24,0.041666666666666664,0,1,0,0.0,0.041666666666666664,0.0,24
sw02008_B_48.wav,"In fact, I just got a new outfit as a gift. It's one of those skorts.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, you know, it's shorts but it looks like a skirt",sw2008_b_48,"In fact, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, _I_ _just_ _bought_ _, _ _I_ _, _ I just got a new outfit as a gift that, _um_, it's one of those skorts, _you_ _know_, th-, it's shorts but it looks like a skirt.",0.38461538461538464,0,10,0,0.0,0.38461538461538464,0.0,26,0.11538461538461539,1,0,2,0.038461538461538464,0.0,0.07692307692307693,26,0.5151515151515151,0,17,0,0.0,0.5151515151515151,0.0,33,0.15151515151515152,0,5,0,0.0,0.15151515151515152,0.0,33
sw02008_B_6.wav,"I do vary. You know, I wear suits, I wear skirts and sweaters, on that occasion I can wear jeans.","I do vary. You know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans.",sw2008_b_6,"I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?",0.3,0,3,3,0.0,0.15,0.15,20,0.25,0,3,2,0.0,0.15,0.1,20,0.28,0,6,1,0.0,0.24,0.04,25,0.24,0,6,0,0.0,0.24,0.0,25
sw02008_B_62.wav,"Yeah, like right now,","Yeah, yeah, so I'm, you know, like right now, today was about, you know,",sw2008_b_62,"So, I'm, right now, today was in about the fifties.","_Yeah_ _. _ _Yeah_ _. _ So, I'm, _you_ _know_, _like_ right now, today was in about _, _ _you_ _know_ _, _ the fifties.",0.8,2,6,0,0.2,0.6,0.0,10,0.8,2,1,5,0.2,0.1,0.5,10,0.7647058823529411,0,13,0,0.0,0.7647058823529411,0.0,17,0.17647058823529413,0,3,0,0.0,0.17647058823529413,0.0,17
sw02010_A_23.wav,"Well, the interesting thing was I had heard that, and I tend, I think, to overreact occasionally when somebody tells me it's that great.","Well, the interesting thing was that I heard that, and I tend to I think overreact occasionally when somebody tells me it's that great.",sw2010_a_23,"the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","_Well_, the interesting thing _was_ is I had heard that, and _I_ _, _ _I_ _, _ I tend to _, _ _I_ _think_ _, _ overreact occasionally when somebody tells me it's that great. _And_ _, _ and _it_ _was_ _, _ the thing is, _it_ _was_ _, _ it was a good story.",0.43333333333333335,1,9,3,0.03333333333333333,0.3,0.1,30,0.5,1,10,4,0.03333333333333333,0.3333333333333333,0.13333333333333333,30,0.4634146341463415,2,17,0,0.04878048780487805,0.4146341463414634,0.0,41,0.43902439024390244,1,17,0,0.024390243902439025,0.4146341463414634,0.0,41
sw02010_B_22.wav,"I agree with that. I noticed yesterday in the paper something said that it, I think it's been nominated for 12 awards, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So it surprised everybody.","I agree with that. I noticed yesterday in the paper something said that it, I think it's been nominated for 12 awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So it has surprised everybody.",sw2010_b_22,"I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. _Um_, _I_ _, _ I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards _and_ _, _ and all the critics initially said that _, _ _you_ _know_ _, _ it wouldn't go anywhere, that it was just going to be a dud. So, _it_ _, _ it has surprised everybody.",0.0425531914893617,1,1,0,0.02127659574468085,0.02127659574468085,0.0,47,0.06382978723404255,1,0,2,0.02127659574468085,0.0,0.0425531914893617,47,0.1509433962264151,1,7,0,0.018867924528301886,0.1320754716981132,0.0,53,0.09433962264150944,1,4,0,0.018867924528301886,0.07547169811320754,0.0,53
sw02010_B_38.wav,"It's suspenseful. There's not really any blood and guts in it or anything like that. It's more suspense. The other one, Silence of the Lambs, is kind of a gory movie if somebody's not into that kind of stuff. It's pretty graphic at points, but I think they're both excellent movies.","It's suspenseful, there's not really any blood and guts in it or anything like that. It's more suspense. The other one, Silence of the Lambs, is kind of a gory movie. If somebody's not into that kind of stuff, it's pretty graphic at points, but I think they're both excellent movies.",sw2010_b_38,"It's suspenseful. I don't think it's very t-, there's not really any, blood and guts in it or anything like that. it's more suspense, the other one, SILENCE OF THE LAMBS, is kind of a gory movie, if somebody's not into that kind of stuff. it's pretty graphic at points. But, I think they're both excellent movies.","It's suspenseful. I don't think it's very t-, _I_ _mean_ _, _ there's not really any, _uh_, blood and guts in it or anything like that. _It_ _'s_ _, _ it's more suspense. _Um_, the other one, SILENCE OF THE LAMBS, is kind of _a_ _, _ a gory movie, _if_ _, _ if somebody's not into that kind of stuff. _It_ _'s_ _, _ it's pretty graphic at points. But, _uh_, I think they're both excellent movies.",0.10526315789473684,0,6,0,0.0,0.10526315789473684,0.0,57,0.10526315789473684,0,6,0,0.0,0.10526315789473684,0.0,57,0.25,0,17,0,0.0,0.25,0.0,68,0.25,0,17,0,0.0,0.25,0.0,68
sw02010_B_50.wav,"I think that his heart was in it, but I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it. He wanted to star in it. He enjoyed the storyline, and I think he really wanted it. Whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy because I think he did a good job, and the self-satisfaction he got out of it is much greater than any awards that they can give him.","I think that I think he really his heart was in it but I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted to star in it. You know he enjoyed the storyline and I think he just really he really wanted it whether it whether it won all kinds of awards or whether it just was okay at the box office I think he would have been happy because I think that I think he did a good job and the self-satisfaction he got out of it is much greater than any awards that they can give him.",sw2010_b_50,"I think he really, his heart was in it, but I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted to star in it. he enjoyed the story line and I think he really wanted it. And whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy. Because I think he did a good job the self-satisfaction he got out of it is much greater than any awards that they can give him.","_I_ _think_ _that_ _, _ I think he really, his heart was in it, but _I_ _, _ I don't think he really knew it was going to be as big as it was. I think it was something that he really wanted to do. He wanted to direct it, he wanted _to_ _, _ to star in it. _You_ _know_ _, _ _he_ _, _ he enjoyed the story line and I think _he_ _just_ _really_ _w-_ _, _ he really wanted it. And _whether_ _it_ _, _ whether it won all kinds of awards or whether it just was okay at the box office, I think he would have been happy. Because _I_ _think_ _that_ _, _ I think he did a good job _and_ _, _ _and_ the self-satisfaction he got out of it is much greater than any awards that they can give him.",0.05405405405405406,2,3,1,0.018018018018018018,0.02702702702702703,0.009009009009009009,111,0.14414414414414414,2,1,13,0.018018018018018018,0.009009009009009009,0.11711711711711711,111,0.16923076923076924,1,21,0,0.007692307692307693,0.16153846153846155,0.0,130,0.06153846153846154,1,7,0,0.007692307692307693,0.05384615384615385,0.0,130
