file,speaker,turn,text_fluent,text_disfluent,keep,edited_count,intj_count,prn_count,edited_nodes_only,intj_only,prn_only,edited_intj,intj_prn,edited_prn,edited_prn_intj,ZH_gemini-2.5-flash,ES_gemini-2.5-flash,HI_gemini-2.5-flash,FR_gemini-2.5-flash,DE_gemini-2.5-flash,IT_gemini-2.5-flash,CZ_gemini-2.5-flash,AR_gemini-2.5-flash
sw2005,A,149,"it's, money seems to be too big of an issue. with what's going on today","_I_ _mean_ _, _ _uh_, it's, money seems to be too big of an issue. _With_ _, _ _with_ _, _ _with_ _, _ with what's going on today",True,3,1,1,", it's, money seems to be too big of an issue. With, with, with, with what's going on today","uh, it's, money seems to be too big of an issue. with what's going on today","I mean, it's, money seems to be too big of an issue. with what's going on today","uh, it's, money seems to be too big of an issue. With, with, with, with what's going on today","I mean, uh, it's, money seems to be too big of an issue. with what's going on today","I mean, it's, money seems to be too big of an issue. With, with, with, with what's going on today","I mean, uh, it's, money seems to be too big of an issue. With, with, with, with what's going on today",钱好像是个太大的问题，考虑到今天的情况。,El dinero parece ser un problema demasiado grande con lo que está pasando hoy en día.,"आजकल जो चल रहा है, उसमें पैसा एक बहुत बड़ी समस्या लगती है।","C'est, la question de l'argent semble être un problème trop important. Avec ce qui se passe aujourd'hui.","Geld scheint ein zu großes Problem zu sein, bei all dem, was heute geschieht.","I soldi sembrano essere un problema troppo grande, con quello che sta succedendo oggi.","No, zdá se, že peníze jsou příliš velký problém. S tím, co se dnes děje.",يبدو أن المال يمثل قضية كبيرة جداً. مع ما يحدث اليوم.
sw2005,A,155,"and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and _I_ _, _ _I_ _think_ _, _ I think _that_ _we_ _may_ _not_ _, _ that may be, _you_ _know_ _, _ perhaps if we put money on the back burner _that_ _may_ _, _ that may choose to alleviate a lot of the problem.",True,4,0,1,"and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I think that may be, you know, perhaps if we put money on the back burner that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.","and I, I think, I think that we may not, that may be, you know, perhaps if we put money on the back burner that may, that may choose to alleviate a lot of the problem.",我觉得，我觉得可能呢，也许如果我们先把钱的问题放一放，那可能会缓解很多问题。,"Y yo, yo creo, creo que quizás si ponemos el dinero en un segundo plano, eso podría ayudar a aliviar gran parte del problema.","और मुझे लगता है, मुझे लगता है कि शायद अगर हम पैसे को अभी के लिए दरकिनार कर दें, तो यह बहुत सारी समस्याओं को कम करने में मदद कर सकता है।","Et je pense que, peut-être que si l'on mettait l'argent au second plan, cela pourrait atténuer une grande partie du problème.","Und ich denke, ich glaube, dass wir vielleicht, wenn wir das Geld in den Hintergrund rücken, das einen Großteil des Problems lindern könnte.","E io, penso, penso che forse, se mettiamo i soldi in secondo piano, ciò potrebbe alleviare gran parte del problema.","A já, já si myslím, myslím, že možná, že kdybychom peníze odsunuli na vedlejší kolej, to by mohlo značně zmírnit velkou část problému.",وأنا أعتقد، أعتقد أنه ربما لو وضعنا المال جانباً، فقد يساهم ذلك في تخفيف الكثير من المشاكل.
sw2008,B,2,"let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","_Um_, let's see. What did I wear to work today? _Um_, actually I wore corduroy shorts with a white blouse, _um_, and flat shoes.",True,0,3,0,", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",", let's see. What did I wear to work today, actually I wore corduroy shorts with a white blouse, and flat shoes.","Um, let's see. What did I wear to work today? Um, actually I wore corduroy shorts with a white blouse, um, and flat shoes.",嗯，让我想想看。我今天上班穿了什么？其实我穿了灯芯绒短裤，配一件白色衬衫，还有平底鞋。,"A ver, ¿qué me puse para ir a trabajar hoy? En realidad, me puse unos shorts de pana con una blusa blanca y zapatos planos.","सोचने दो। मैंने आज काम पर क्या पहना था? असल में, मैंने एक सफेद ब्लाउज और फ्लैट जूतों के साथ कॉरडरॉय शॉर्ट्स पहने थे।","Alors, voyons voir. Qu'est-ce que j'ai porté au travail aujourd'hui ? En fait, j'ai mis un short en velours côtelé avec une blouse blanche et des chaussures plates.",Mal sehen. Was habe ich heute zur Arbeit getragen? Eigentlich hatte ich Cord-Shorts mit einer weißen Bluse und flache Schuhe an.,"Allora, vediamo un po'. Cosa ho indossato per andare al lavoro oggi? In realtà, ho indossato dei pantaloncini di velluto a coste con una camicetta bianca e delle scarpe basse.",Tak se podívejme. Co jsem si dneska oblékla do práce? Vlastně jsem měla na sobě manšestrové šortky s bílou halenkou a ploché boty.,دعني أتذكر. ماذا ارتديت للعمل اليوم؟ في الواقع، ارتديت شورتًا من الكوردروي مع بلوزة بيضاء، وحذاءً مسطحًا.
sw2008,B,6,"I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","_Um_, I do vary. _Um_ _, _ _you_ _know_ _, _ I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. _Um_, how about you?",True,0,3,1,", I do vary. I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",", I do vary, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans, how about you?","Um, I do vary. Um, you know, I wear suits, I wear skirts and sweaters. On occasion I can wear jeans. Um, how about you?",我的穿着风格很多样。我穿西装，裙子和毛衣。偶尔我也会穿牛仔裤，你呢？,"Yo sí varío. Uso trajes, uso faldas y suéteres. En ocasiones puedo usar jeans, ¿y tú?","मैं बहुत बदल-बदल कर कपड़े पहनती हूँ। मैं सूट, स्कर्ट और स्वेटर पहनती हूँ। कभी-कभी मैं जींस भी पहन लेती हूँ। और आप?","Je varie. Je porte des tailleurs, je porte des jupes et des pulls. À l'occasion, je peux porter un jean, et vous ?","Ich variiere. Ich trage Anzüge, ich trage Röcke und Pullover. Gelegentlich kann ich Jeans tragen, wie ist es bei dir?","**Italian Text:**
, Io vario. Indosso tailleur, indosso gonne e maglioni. A volte posso indossare jeans, e tu?","Já to střídám. Nosím kostýmy, sukně a svetry. Příležitostně si můžu vzít i džíny, co vy?",أنا أتنّوع. أرتدي البدل، وأرتدي التنانير والسترات. في بعض الأحيان يمكنني ارتداء الجينز، ماذا عنك؟
sw2008,B,18,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. _Um_ _, _ _you_ _know_ _, _ in the winter I wear sweaters, in summer _I_ _, _ _you_ _know_ _, _ I like one piece dresses, short sleeves, things like that.",True,1,1,2,"So, I predominantly wear flat shoes. in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um in the winter I wear sweaters, in summer I, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.","So, I predominantly wear flat shoes. Um, you know, in the winter I wear sweaters, in summer I, you know, I like one piece dresses, short sleeves, things like that.",嗯，我平时穿平底鞋比较多。冬天我就穿毛衣，夏天我喜欢穿连衣裙、短袖什么的。,"Pues, en su mayoría uso zapatos planos. En invierno uso suéteres, en verano me gustan los vestidos de una pieza, la manga corta, cosas así.","तो, मैं ज़्यादातर फ़्लैट जूते पहनती हूँ। सर्दियों में मैं स्वेटर पहनती हूँ, गर्मियों में मुझे वन-पीस ड्रेसेस, हाफ स्लीव्स, इस तरह की चीजें पसंद हैं।","Alors, je porte principalement des chaussures plates. En hiver, je porte des pulls. En été, j'aime les robes à manches courtes, ce genre de choses.","Also, ich trage hauptsächlich flache Schuhe. Im Winter trage ich Pullover. Im Sommer mag ich einteilige Kleider, kurze Ärmel, so etwas.","Allora, porto prevalentemente scarpe basse. In inverno porto maglioni, in estate mi piacciono gli abiti interi, a maniche corte, e cose del genere.","Takže většinou nosím nízké boty. V zimě nosím svetry, v létě mám ráda šaty, ty s krátkým rukávem, a podobně.",أنا غالباً ما أرتدي أحذية مسطحة. في الشتاء أرتدي الكنزات، وفي الصيف أحب الفساتين والملابس ذات الأكمام القصيرة وما إلى ذلك.
sw2008,A,19,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, _um_, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",True,0,1,0,"I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.","I've recently, um, tried to update my wardrobe, trying to put suits together that I can interchange, the, jackets and the blouses and all that a lot.",我最近一直在尝试更新我的衣橱，想搭配出一些套装，这样西装外套、衬衫之类的单品就能更灵活、更频繁地互相搭配了。,"Recientemente he intentado actualizar mi guardarropa, tratando de armar conjuntos en los que pueda intercambiar mucho las chaquetas, las blusas y todo eso.","मैंने हाल ही में अपने वॉर्डरोब को अपडेट करने की कोशिश की है, ऐसे सूट तैयार करने की कोशिश कर रहा/रही हूँ जिन्हें मैं जैकेट और ब्लाउज़ वगैरह को आपस में बहुत ज़्यादा अदला-बदली करके पहन सकूँ।","J'ai récemment essayé de renouveler ma garde-robe, en essayant de composer des tenues où je peux facilement interchanger les vestes et les chemisiers, et toutes sortes d'autres pièces.","Ich habe neulich versucht, meine Garderobe zu aktualisieren und Anzüge zusammenzustellen, deren Jacken, Blusen und dergleichen ich oft untereinander austauschen kann.","Ho recentemente cercato di aggiornare il mio guardaroba, provando a creare abbinamenti in cui posso interscambiare molto le giacche, le bluse e quant'altro.","Nedávno jsem se snažila obměnit svůj šatník a sestavit takové komplety, u kterých bych mohla co nejvíce vzájemně kombinovat saka, halenky a další díly.",لقد حاولتُ مؤخرًا تجديد خزانة ملابسي، وذلك بتنسيق أطقم أتمكن فيها من تبديل السترات والبلوزات وغيرها من القطع فيما بينها كثيرًا.
sw2008,B,48,"In fact, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, _I_ _just_ _bought_ _, _ _I_ _, _ I just got a new outfit as a gift that, _um_, it's one of those skorts, _you_ _know_, th-, it's shorts but it looks like a skirt.",True,2,1,1,"In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, th-, it's shorts but it looks like a skirt.","In fact, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.","In fact, I just bought, I, I just got a new outfit as a gift that, um, it's one of those skorts, you know, th-, it's shorts but it looks like a skirt.",其实，我刚收到一件新衣服作为礼物，是那种裙裤，就是短裤，但看起来像裙子。,"De hecho, me acaban de regalar una prenda nueva que es una de esas faldas-pantalón: son pantalones cortos, pero parece una falda.","असल में, मुझे अभी-अभी एक नया आउटफिट तोहफ़े में मिला है, वो एक स्कॉर्ट है। मतलब ये शॉर्ट्स होते हैं लेकिन स्कर्ट जैसे दिखते हैं।","En fait, je viens de recevoir, j'ai, j'ai justement reçu une nouvelle tenue en cadeau, et c'est une de ces jupes-shorts, c'est un short mais ça ressemble à une jupe.","Tatsächlich habe ich gerade ein neues Outfit als Geschenk bekommen. Das ist so ein Skort – das sind Shorts, aber es sieht aus wie ein Rock.","Infatti, ho appena ricevuto un nuovo capo d'abbigliamento in regalo, che è uno di quegli skorts, cioè, sono dei pantaloncini ma sembrano una gonna.","Vlastně, právě jsem dostal nový outfit jako dárek. Jsou to takové ty skorts – jsou to šortky, ale vypadají jako sukně.","في الواقع، لقد حصلت للتو على طقم جديد كهدية، إنه واحد من تلك الـ ""سكورت"" (skorts)، يعني هو شورت لكنه يبدو كتنورة."
sw2008,B,62,"So, I'm, right now, today was in about the fifties.","_Yeah_ _. _ _Yeah_ _. _ So, I'm, _you_ _know_, _like_ right now, today was in about _, _ _you_ _know_ _, _ the fifties.",True,0,3,2,"So, I'm, right now, today was in about the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, like right now, today was in about the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.","So, I'm, you know, right now, today was in about, you know, the fifties.","Yeah. Yeah. So, I'm, you know, like right now, today was in about, you know, the fifties.","那么，今天大概在五十多度。

(Explanation: ""五十多度"" (wǔshí duō dù) translates to ""a bit over fifty degrees"" or ""in the fifties,"" which is a common way to express temperature ranges like 50-59°F. ""大概"" (dàgài) means ""approximately"" or ""about."" The stutter ""I'm, right now"" is omitted as it's a disfluency.)","Así que, hoy hizo alrededor de los cincuenta grados.","तो, अभी... आज लगभग पचास के आसपास था।","Alors, aujourd'hui, il faisait dans les cinquante degrés Fahrenheit.","Also, heute hatten wir so um die fünfzig Grad Fahrenheit.","Allora, oggi la temperatura era sui cinquanta gradi.","Takže, dneska bylo kolem padesáti.",حسنًا، اليوم كانت درجة الحرارة في الخمسينات تقريباً.
sw2008,A,75,"This is pretty unseasonal, but, at least, we, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty _un-_ _, _ unseasonal, but, _uh_, at least, we, _you_ _know_ _, _ _it_ _, _ _it_ _, _ it feels good, it gets, _uh_, everybody doesn't have cabin fever today. It's nice to get, out and about.",True,3,2,1,"This is pretty un-, unseasonal, but, at least, we, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, at least, we, you know, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty unseasonal, but, uh, at least, we, you know, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, at least, we, you know, it, it, it feels good, it gets, everybody doesn't have cabin fever today. It's nice to get, out and about.","This is pretty un-, unseasonal, but, uh, at least, we, you know, it, it, it feels good, it gets, uh, everybody doesn't have cabin fever today. It's nice to get, out and about.",这天气挺不应季的，不过至少感觉很好。今天大家就不会觉得那么闷了。能出来走动走动真好。,"Esto es bastante inusual para la temporada, pero al menos, se siente bien. Así nadie se siente agobiado por el encierro hoy. Es agradable salir y pasear.","यह काफी बेमौसमी है, लेकिन, कम से कम, अच्छा महसूस होता है। आज किसी को घर में बंद होने की घुटन नहीं है। बाहर निकलना और घूमना-फिरना अच्छा लगता है।","C'est assez in-, hors saison, mais, au moins, ça... ça fait du bien, ça fait que personne n'a le cafard de rester enfermé aujourd'hui. C'est agréable de sortir un peu.","Das ist ziemlich un-, untypisch für die Jahreszeit, aber wenigstens fühlt es sich gut an. So hat heute niemand Lagerkoller. Es ist schön, raus- und unterwegs zu sein.","Questo è piuttosto fuori stagione, ma, almeno, si sta bene. Così, oggi nessuno si sente rinchiuso in casa. È bello uscire e fare un giro.","To je docela nezvyklé pro toto období, ale aspoň je to příjemné a nikdo dneska nemá ponorku. Je hezké se dostat ven a být venku.",هذا غير موسمي على الإطلاق، لكن على الأقل، إنه شعور جيد. اليوم لا أحد يعاني من ضيق البقاء في المنزل. من اللطيف الخروج والتجول.
sw2010,B,22,"I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. _Um_, _I_ _, _ I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards _and_ _, _ and all the critics initially said that _, _ _you_ _know_ _, _ it wouldn't go anywhere, that it was just going to be a dud. So, _it_ _, _ it has surprised everybody.",True,3,1,1,"I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it has surprised everybody.","I agree with that, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.","I agree with that. Um, I, I noticed yesterday in the paper, something said that it, I think it's been nominated for twelve awards and, and all the critics initially said that, you know, it wouldn't go anywhere, that it was just going to be a dud. So, it, it has surprised everybody.",我同意这个说法。我，我昨天在报纸上看到，上面说它，我记得好像获得了十二项奖项提名。而最初所有的评论家都说它根本不会成功，只会是个彻底的失败。所以，它出乎所有人的意料。,"Estoy de acuerdo con eso. Noté ayer en el periódico que, creo, ha sido nominado para doce premios y todos los críticos inicialmente dijeron que no iría a ninguna parte, que solo iba a ser un fracaso. Así que, ha sorprendido a todos.","मैं इस बात से सहमत हूँ। मैंने कल अखबार में देखा था कि इसे, मुझे लगता है, बारह पुरस्कारों के लिए नामांकित किया गया है। और सभी समीक्षकों ने शुरू में कहा था कि यह कहीं नहीं जाएगा, यह बस एक फ्लॉप साबित होगा। तो, इसने सबको हैरान कर दिया है।","Je suis d'accord avec ça. J'ai, j'ai remarqué hier dans le journal, un article disait que, je crois, il a été nominé pour douze prix. Et, et tous les critiques avaient initialement dit que ça n'irait nulle part, que ce serait juste un fiasco. Donc, ça, ça a surpris tout le monde.","Dem stimme ich zu. Mir ist gestern in der Zeitung aufgefallen, dass es, ich glaube, für zwölf Auszeichnungen nominiert wurde, und alle Kritiker sagten anfangs, dass es nichts werden würde, dass es nur ein Reinfall werden würde. Also hat es alle überrascht.","Sono d'accordo su questo. Ieri ho notato sul giornale, qualcosa che diceva che, credo, sia stato nominato per dodici premi e, e tutti i critici inizialmente avevano detto che non sarebbe andato da nessuna parte, che sarebbe stato solo un flop. Quindi, ha, ha sorpreso tutti.","Souhlasím s tím, všimla jsem si včera v novinách, psalo se, že to, myslím, bylo nominováno na dvanáct cen, a všichni kritici zpočátku říkali, že to nikam nepovede, že to bude jenom propadák. Takže, to překvapilo všechny.",أنا أتفق مع ذلك. أنا لاحظت بالأمس في الجريدة شيئًا يقول إنها، أعتقد أنها ترشحت لاثني عشر جائزة، وجميع النقاد في البداية قالوا إنها لن تذهب إلى أي مكان، وإنها ستكون فاشلة فحسب. لذا، لقد فاجأت الجميع.
sw2010,A,23,"the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","_Well_, the interesting thing _was_ is I had heard that, and _I_ _, _ _I_ _, _ I tend to _, _ _I_ _think_ _, _ overreact occasionally when somebody tells me it's that great. _And_ _, _ and _it_ _was_ _, _ the thing is, _it_ _was_ _, _ it was a good story.",True,6,1,1,", the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing is I had heard that, and I tend to, I think, overreact occasionally when somebody tells me it's that great. and the thing is, it was a good story.",", the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.","Well, the interesting thing was is I had heard that, and I, I, I tend to, I think, overreact occasionally when somebody tells me it's that great. And, and it was, the thing is, it was, it was a good story.",有趣的是，我听说过那个，然后呢，我这个人吧，有时候当别人告诉我某样东西有多棒的时候，我就会有点反应过度。而它呢，它确实是，我的意思是，它确实是个好故事。,"Lo interesante fue que había escuchado eso, y yo tiendo a exagerar ocasionalmente cuando alguien me dice que es tan bueno. Y, y lo fue, la cosa es que era, era una buena historia.","दिलचस्प बात यह थी कि मैंने उसके बारे में सुना था, और मैं, मैं कभी-कभी ज़्यादा प्रतिक्रिया दे देता हूँ जब कोई मुझसे कहता है कि यह इतना अच्छा है। और, और यह थी, बात यह है कि, यह एक अच्छी कहानी थी।","Le truc intéressant, c'est que j'en avais entendu parler, et j'ai tendance à surréagir parfois quand quelqu'un me dit que c'est si génial que ça. Et, et en fait, c'était une bonne histoire.","Was interessant war: Ich hatte davon gehört. Und ich, ich, ich neige gelegentlich dazu, zu überreagieren, wenn mir jemand sagt, es sei so toll. Und, ähm, es war, die Sache ist die: Es war eine gute Geschichte.","La cosa interessante è che ne avevo sentito parlare, e io, io, io tendo a esagerare ogni tanto quando qualcuno mi dice che è così eccezionale. E, e lo era, il fatto è che era, era una bella storia.","Zajímavé na tom bylo, že jsem to slyšel, a já, já, já mám občas tendenci přehnaně reagovat, když mi někdo řekne, že je to tak skvělé. A, a bylo to, pravda je, že to byl dobrý příběh.",المثير للاهتمام هو أنني كنت قد سمعت بذلك، وأنا أميل أحيانًا إلى المبالغة في رد الفعل عندما يخبرني أحدهم أنه رائع لهذه الدرجة. لكنها كانت، في الحقيقة، قصة جيدة.
